code,base,bonus,total,hire,reports,title,reportsto,fileName,firstDiff,secondDiff
"BRI",24551,25,24576,,,"","","43 Assistant Store Manager.txt",,
"BRI",31072,79,31151,,15,"","","42 Store Manager.txt",6575,
"BRI",50750,72,50822,,,"DM","","40 District Manager.txt",19671,13096
"BRI",69333,0,69333,,,"RM","","39 Regional Manager.txt",18511,-1160
"BRI",140000,0,140000,,1242,"SR VP STORE OPS","CEO","37 Top Store Operations.txt",70667,52156
