code,base,bonus,total,hire,reports,title,reportsto,fileName,payGap
"GAP",22500,600,23100,,,"","","43 Assistant Store Manager.txt",
"GAP",32400,2100,34500,,7,"","","42 Store Manager.txt",11400
"GAP",,,43100,,,"AREA MGR","","41 Area Manager.txt",8600
"GAP",56000,7300,63300,,,"DM","","40 District Manager.txt",20200
"GAP",97000,15000,112000,,,"RM","","39 Regional Manager.txt",48700
"GAP",209000,50000,259000,,5,"ZONE VP","","38 Zone Manager.txt",147000
"GAP",343800,54600,398400,,16797,"DIV EX VP OPS","DIV PRES","37 Top Store Operations.txt",139400
